class name;;Method name;;number of detected pattern;;method Declaration;;parameter;;number of occurrences;;occurrenceType;;unitOnwhichOccurrenceIsDetected;;commentFragment
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r7 = virtualinvoke r1.<java.awt.PointerInfo: java.awt.Point getLocation()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;setLocation;;1;;public void setLocation(java.awt.Point);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Point: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Point: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;resize;;1;;public void resize(java.awt.Dimension);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Dimension: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Dimension: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;setBounds;;1;;public void setBounds(java.awt.Rectangle);;;;;;;;;;
*;; * ;; * ;;*;;r1;;4;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Rectangle: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Rectangle: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i2 = r1.<java.awt.Rectangle: int width>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i3 = r1.<java.awt.Rectangle: int height>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;paintAll;;1;;public void paintAll(java.awt.Graphics);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.awt.Graphics: java.awt.Shape getClip()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;printAll;;1;;public void printAll(java.awt.Graphics);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r4 = virtualinvoke r1.<java.awt.Graphics: java.awt.Shape getClip()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;createBufferStrategy;;1;;void createBufferStrategy(int, java.awt.BufferCapabilities) throws java.awt.AWTException;;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;ThrowStmt for param;;throw $r4;;pattern detected param  r1 must not be null  otherwise an exception is thrown 
java.awt.Component;;contains;;1;;public boolean contains(java.awt.Point);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Point: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Point: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;getComponentAt;;1;;public java.awt.Component getComponentAt(java.awt.Point);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Point: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Point: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;dispatchEventImpl;;1;;void dispatchEventImpl(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;15;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r16.<sun.awt.dnd.SunDropTargetEvent: void dispatch()>();;pattern detected param  r1 must not be null it define a local $r16which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$z4 = r1.<java.awt.AWTEvent: boolean focusManagerIsDispatching>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$z5 = r1.<java.awt.AWTEvent: boolean isPosted>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.AWTEvent: boolean isPosted> = 1;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z12 = virtualinvoke r1.<java.awt.AWTEvent: boolean isConsumed()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z14 = virtualinvoke r1.<java.awt.AWTEvent: boolean isConsumed()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z20 = virtualinvoke r1.<java.awt.AWTEvent: boolean isConsumed()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z25 = virtualinvoke r1.<java.awt.AWTEvent: boolean isConsumed()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;r47 = virtualinvoke r1.<java.awt.AWTEvent: java.awt.Event convertToOld()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.AWTEvent: void consume()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r48.<java.awt.event.KeyEvent: void setKeyChar(char)>($c5);;pattern detected param  r1 must not be null it define a local $r48which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke $r49.<java.awt.event.KeyEvent: void setModifiers(int)>($i7);;pattern detected param  r1 must not be null it define a local $r49which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z35 = virtualinvoke r1.<java.awt.AWTEvent: boolean isConsumed()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r54 = virtualinvoke r1.<java.awt.AWTEvent: java.lang.Object getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;dispatchMouseWheelToAncestor;;1;;boolean dispatchMouseWheelToAncestor(java.awt.event.MouseWheelEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;16;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i2 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getX()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i4 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getY()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$r11 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: java.lang.Object getSource()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i8 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$l9 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: long getWhen()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i10 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getModifiers()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i11 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getXOnScreen()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i12 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getYOnScreen()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i13 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getClickCount()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$z5 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: boolean isPopupTrigger()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i14 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getScrollType()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i15 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getScrollAmount()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i16 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getWheelRotation()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$d0 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: double getPreciseWheelRotation()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.AWTEvent: void copyPrivateDataInto(java.awt.AWTEvent)>(r4);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.event.MouseWheelEvent: void consume()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;eventEnabled;;1;;boolean eventEnabled(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.AWTEvent: int id>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;postEvent;;1;;public boolean postEvent(java.awt.Event);;;;;;;;;;
*;; * ;; * ;;*;;r1;;7;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.Event: void consume()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i0 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;i1 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.Event: void translate(int,int)>($i2, $i3);;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.Event: void consume()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Event: int x> = i0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.Event: int y> = i1;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;processEvent;;1;;protected void processEvent(java.awt.AWTEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;2;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i0 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;$i1 = virtualinvoke r1.<java.awt.AWTEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processComponentEvent;;1;;protected void processComponentEvent(java.awt.event.ComponentEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.ComponentEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processFocusEvent;;1;;protected void processFocusEvent(java.awt.event.FocusEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.FocusEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processKeyEvent;;1;;protected void processKeyEvent(java.awt.event.KeyEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.KeyEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processMouseEvent;;1;;protected void processMouseEvent(java.awt.event.MouseEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.MouseEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processMouseMotionEvent;;1;;protected void processMouseMotionEvent(java.awt.event.MouseEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.MouseEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processMouseWheelEvent;;1;;protected void processMouseWheelEvent(java.awt.event.MouseWheelEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.MouseWheelEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processInputMethodEvent;;1;;protected void processInputMethodEvent(java.awt.event.InputMethodEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.InputMethodEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processHierarchyEvent;;1;;protected void processHierarchyEvent(java.awt.event.HierarchyEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.HierarchyEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;processHierarchyBoundsEvent;;1;;protected void processHierarchyBoundsEvent(java.awt.event.HierarchyEvent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;1;;;;;;
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;i0 = virtualinvoke r1.<java.awt.event.HierarchyEvent: int getID()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;handleEvent;;1;;public boolean handleEvent(java.awt.Event);;;;;;;;;;
*;; * ;; * ;;*;;r1;;18;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i0 = r1.<java.awt.Event: int id>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i1 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i2 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i3 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i4 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i5 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i6 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i7 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i8 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i9 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i10 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i11 = r1.<java.awt.Event: int x>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i12 = r1.<java.awt.Event: int y>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i13 = r1.<java.awt.Event: int key>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$i14 = r1.<java.awt.Event: int key>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r2 = r1.<java.awt.Event: java.lang.Object arg>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r3 = r1.<java.awt.Event: java.lang.Object arg>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r4 = r1.<java.awt.Event: java.lang.Object arg>;;pattern detected param  r1 must not be null  because used in  FieldRef 
java.awt.Component;;add;;1;;public void add(java.awt.PopupMenu);;;;;;;;;;
*;; * ;; * ;;*;;r1;;5;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r5 = r1.<java.awt.PopupMenu: java.awt.MenuContainer parent>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r6 = r1.<java.awt.PopupMenu: java.awt.MenuContainer parent>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;r1.<java.awt.PopupMenu: java.awt.MenuContainer parent> = r0;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;FieldRef for param;;$r11 = r1.<java.awt.PopupMenu: java.awt.peer.MenuComponentPeer peer>;;pattern detected param  r1 must not be null  because used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for param;;virtualinvoke r1.<java.awt.PopupMenu: void addNotify()>();;pattern detected param  r1 must not be null  because used in  InvokeExpr 
java.awt.Component;;remove;;1;;public void remove(java.awt.MenuComponent);;;;;;;;;;
*;; * ;; * ;;*;;r1;;3;;;;;;
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;$r8 = r3.<java.awt.PopupMenu: java.awt.peer.MenuComponentPeer peer>;;pattern detected param  r1 must not be null it define a local r3which used in  FieldRef 
*;;*;;*;;*;;*;;*;;InvokeExpr for local initialized from param;;virtualinvoke r3.<java.awt.PopupMenu: void removeNotify()>();;pattern detected param  r1 must not be null it define a local r3which used in  InvokeExpr 
*;;*;;*;;*;;*;;*;;FieldRef for local initialized from param;;r3.<java.awt.PopupMenu: java.awt.MenuContainer parent> = null;;pattern detected param  r1 must not be null it define a local r3which used in  FieldRef 
